text,label,p
Que buena... Mucho éxito,POSITIVE,0.882136450659954
"Aprovecha las súper promociones que tenemos para ti en muebles #Casalista ya ensamblados, con un 25% de DESCUENTO en nuestra tienda oficial de #MercadoLibre pic.twitter.com/sxzH310tLa",POSITIVE,0.787279223025391
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y9x73ysh   Siguenos @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y5hc5bpu   Visita nuestra pagina web: http://tinyurl.com/yasv8znb pic.twitter.com/O1CRwqjEF6,POSITIVE,0.901729623925107
"¡A LA VENTA YA, SALTA POR EL TUYO!. La única colección oficial, y es Panini.  #FortnitePanini #Fortnite #FortniteColombia  Encuéntralo en Pepeganga, Éxito, Carulla, Panamericana, Olímpica, Todo en Artes (Medellín), y nuestra tienda en Mercadolibre en http://bit.ly/PaniniML pic.twitter.com/Y56QGTNs4v",POSITIVE,0.97505524829919
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y22ptebm  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/yyf6rjod    … … … …  Visita nuestra pagina web: http://tinyurl.com/yxmj3jse pic.twitter.com/JSwpS3Ocf4,POSITIVE,0.901729623925107
¿Ya están listos para el #ConciertoExa? ¡Felicidades a todos los ganadores que participaron con  @Mercadolibre!   ¡Nos vemos mañana en el Foro Sol!  pic.twitter.com/5tuVBaU7l0,POSITIVE,0.669576479351596
JAJAJAJAJA GENIAL (ya 40),POSITIVE,0.801340479480237
Somos tu mejor opcion. Siempre con productos de mejor calidad. Mercadolibre @Kefinoimport  Siguenos en instagram: http://tinyurl.com/yafm9xoh   … … … …  Visita nuestra pagina web: http://tinyurl.com/y2jprwxw pic.twitter.com/86X4m5X04N,POSITIVE,0.901729623925107
Felicitaciones @Mercadolibre por una comunidad  más inclusiva   BARBARA X MODA SIN GENERO https://twitter.com/loveistagless/status/1177379775641509888 …,POSITIVE,0.927403203518892
Fueron!,POSITIVE,0.676114383570221
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre  Siguenos @Kefinoimport  Siguenos en instagram: http://tinyurl.com/yawzk3c2   Visita nuestra pagina web: http://tinyurl.com/y6whb25o pic.twitter.com/RpuKOrtcRm,POSITIVE,0.901729623925107
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y9x73ysh   Siguenos @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y5hc5bpu   Visita nuestra pagina web: http://tinyurl.com/yasv8znb pic.twitter.com/O1CRwqjEF6,POSITIVE,0.901729623925107
Mercadolibre es mi red social preferida,POSITIVE,0.699553204841677
"¡A LA VENTA YA, SALTA POR EL TUYO!. La única colección oficial, y es Panini.  #FortnitePanini #Fortnite #FortniteColombia  Encuéntralo en Pepeganga, Éxito, Carulla, Panamericana, Olímpica, Todo en Artes (Medellín), y en nuestra tienda en Mercadolibre en http://bit.ly/PaniniML pic.twitter.com/zNhmjarapM",POSITIVE,0.97505524829919
Muchas gracias por su ayuda estoy atenta.,POSITIVE,0.747540505686737
Marcelo si tanto te gusta el género por qué te identificas como perilla de puerta? Jaque mate.,POSITIVE,0.685834035717118
"JUSTO LO QUE NECESITABA, GRACIAS @Mercadolibre  pic.twitter.com/XEvwMVCaCA",POSITIVE,0.941456803658102
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y2nc8xcg  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y6ycg3el     … … … …  Visita nuestra pagina web: http://tinyurl.com/y5bfdrq8 pic.twitter.com/r13jmm1htE,POSITIVE,0.901729623925107
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y2nc8xcg  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y6ycg3el     … … … …  Visita nuestra pagina web: http://tinyurl.com/y5bfdrq8 pic.twitter.com/r13jmm1htE,POSITIVE,0.901729623925107
Muy bienvenido!!,POSITIVE,0.848608067229688
100% de acuerdo!,POSITIVE,0.74704534187274
GRACIAS ya me resolvieron,POSITIVE,0.795445643109584
"Merecidisimo reconocimiento, felicitaciones @drabinovich, muy bueno saber que los premios a la trayectoria son tambien para gente joven",POSITIVE,0.977361528130542
"Amigos, pasen por mi tiendita en #MercadoLibre. Ofrezco artículos nuevos como el de esta publicación y también ropa y calzado #secondhand.   ¡Agradezco si me apoyan con retuit!   Bolígrafo Mont Blanc Nuevo Original Starwalker Midnighthttps://articulo.mercadolibre.com.ve/MLV-540184434-boligrafo-mont-blanc-nuevo-original-starwalker-midnight-_JM …",POSITIVE,0.884241257882781
Supiste elegir bien  @Mercadolibre Bárbara López una mujer bella y ser humano increíble.   BARBARA X MODA SIN GENERO  #ModaSinGenerohttps://twitter.com/littleachaga/status/1177376737233182721 …,POSITIVE,0.622961767272569
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y9x73ysh   Siguenos @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y5hc5bpu   Visita nuestra pagina web: http://tinyurl.com/yasv8znb pic.twitter.com/O1CRwqjEF6,POSITIVE,0.901729623925107
Nunca deja de sorprenderme la falta de comprensión lectora que tiene la gente que compra en mercadolibre.,POSITIVE,0.825288789592518
"Uno de los mejores lugares para trabajar en Argentina, después conta q onda!",POSITIVE,0.768866775578436
"Nuevo ingreso de septiembre!!! Hermoso tiro alto chupin con detalles de cadenas, es realmente hermoso  calce perfecto Envío es SIN CARGO a todo el pais!!! Este y muchos más los encontrarán en nuestro e-shop de mercadolibre: https://eshops.mercadolibre.com.ar/4SCORPIONES  #4scorpiones #jeanspic.twitter.com/AUuuRyVoNT",POSITIVE,0.923638696026477
¡Me gusta! Cuadros Decorativos https://articulo.mercadolibre.com.uy/MLU-466750037-cuadros-decorativos-_JM … vía @Mercadolibre,POSITIVE,0.900207186891255
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/yc46ac9c  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y6ycg3el     … … … …  Visita nuestra pagina web: http://tinyurl.com/y7esd35r pic.twitter.com/r13jmm1htE,POSITIVE,0.901729623925107
"Me parece bueno que expandan la marca en Colombia me llena de satisfacción, aunque estoy más pendiente de la página oficial de ustedes en MercadoLibre",POSITIVE,0.732134895839902
Aunque esos de MercadoLibre ya están bien verijudos,POSITIVE,0.748613145223818
Haz tus compras seguras con nosotros y sigue disfrutando del mejor servicio #FerroExperto https://bit.ly/2WuOEGg  #MercadoLibre #ventasenlinea https://www.instagram.com/p/B2hksdMA6pU/?igshid=aug9r55nwsla …,POSITIVE,0.704638383451525
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y2nc8xcg  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y6ycg3el     … … … …  Visita nuestra pagina web: http://tinyurl.com/y5bfdrq8 pic.twitter.com/r13jmm1htE,POSITIVE,0.901729623925107
¡Me gusta! Mueble De Baño Acanalado 3 De 120 Cm Cubierta De Mármol https://articulo.mercadolibre.cl/MLC-508109130-mueble-de-bano-acanalado-3-de-120-cm-cubierta-de-marmol-_JM … vía @Mercadolibre,POSITIVE,0.829847850007555
Dale un toque moderno a tu baño con #Jacinto Visita nuestras tiendas autorizadas o ingresa a este link https://bit.ly/2lP4Btm   y disfruta de un 35% de descuento por nuestro mes aniversario.  #TocaSienteVive #AmaDeCasa #Mercadolibre pic.twitter.com/g4KXq5tt83,POSITIVE,0.936788002208042
"Ya conoces su sección de productos sustentables ¡y te encanta! Ahora @Mercadolibre ha lanzado su categoría Moda sin Género, apostando por la diversidad... ¡Conócela!  http://bit.ly/2nyortV",POSITIVE,0.905888129435811
¡Muchas Felicidades @Mercadolibre  por su 20 aniversario!   En Intermoda estamos orgullosos de colaborar con el líder de E-commerce más importante de latinoamérica. ¡Celebremos su trayectoria! pic.twitter.com/aXdXiv65Bg,POSITIVE,0.894573255889504
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y22ptebm  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/yyf6rjod    … … … …  Visita nuestra pagina web: http://tinyurl.com/yxmj3jse pic.twitter.com/JSwpS3Ocf4,POSITIVE,0.901729623925107
"¡A LA VENTA YA!. La única colección oficial, y es Panini. #FortnitePanini #Fortnite #FortniteColombia  Encuéntralo en Pepeganga, Almacenes Éxito, Carulla, Panamericana, Olimpica, Todo en Artes (Medellín), y en nuestra tienda oficial en Mercadolibre en http://bit.ly/PaniniML pic.twitter.com/YYbWn2O0kc",POSITIVE,0.95558783228821
"Super entusiasmados con la repercusión que están teniendo nuestras charlas sobre El mundo de los oficios e internet, compartiendo panel junto a @Mercadolibre  y con el auspicio de la Secretaría de Modernización @ModernizacionAR  ¡Muchas gracias!pic.twitter.com/TI3Ud3dcwI",POSITIVE,0.694176557033803
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y9x73ysh   Siguenos @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y5hc5bpu   Visita nuestra pagina web: http://tinyurl.com/yasv8znb pic.twitter.com/O1CRwqjEF6,POSITIVE,0.901729623925107
"Hola,  ¡Vender productos en Mercado Libre es fácil!  1. Ingresa en el link http://www.mercadolibre.com/ , elige tu país y crea tu cuenta.  2. Ingresa en Vender y elige la categoría Productos y otros.  3. Describe el producto y condición.  4. Elige un tipo de publicación y ¡listo!",POSITIVE,0.768157232657545
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y2nc8xcg  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y6ycg3el     … … … …  Visita nuestra pagina web: http://tinyurl.com/y5bfdrq8 pic.twitter.com/r13jmm1htE,POSITIVE,0.901729623925107
"Martin, es importante que sepas que la reputación no se actualiza en tiempo real, sino que conlleva un tiempo el poder analizar tus nuevas ventas y envíos. Confiamos en que se actualizará muy pronto, por lo que te pedimos que aguardes. ¡Feliz viernes!",POSITIVE,0.703775596109813
"Por un mundo sin diferencias de precios !!! Mercado Libre vende todo por $2,00!!!",POSITIVE,0.718945559391995
Genio!,POSITIVE,0.728548600952192
"es verdad buscalibre es muy buena, son cumplidos y más económico que otras plataforma y el plus del envió gratis es genial.",POSITIVE,0.956473754204398
"Estas fácil desde la app de litelcel, la app de tu banco o la app de mercadolibre",POSITIVE,0.601907108124775
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y22ptebm  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/yyf6rjod    … … … …  Visita nuestra pagina web: http://tinyurl.com/yxmj3jse pic.twitter.com/JSwpS3Ocf4,POSITIVE,0.901729623925107
"Felicitaciones Marcos los mejores siempre, me gustaría poder mostrarte un proyecto que se te va a interesar es único y ninguna plataforma lo hace si tenés un tiempo de que no te vas a arrepentir",POSITIVE,0.865316205779509
"Hice una venta en mercadolibre y el tipo me pidió que le haga precio y si se lo podía alcanzar a la casa. Le hice precio y le dije que se lo alcanzaba a la estacion del subte que le quede cómodo y cuando arreglamos me dice ""ahora te paso la dirección de mi casa"" no entiende o que",POSITIVE,0.887812149958717
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre  Siguenos @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y2885q53   Visita nuestra pagina web: http://tinyurl.com/yyydxp8p pic.twitter.com/RpuKOrtcRm,POSITIVE,0.901729623925107
"En mercadolibre varias opciones. Yo compré hace poco de Almendro, aunque solo fue un saco",POSITIVE,0.618157366776277
"Bello, hermoso y elegante Tiro Alto clásico... Como todo en Gell Maycla, el calce es perfecto y la calidad es excelente Este modelo y muchos más, los encontrarás en nuestro e-shop exclusivo de mercadolibre: https://eshops.mercadolibre.com.ar/4SCORPIONES  Un consejo: No te los pierdas #4scorpionespic.twitter.com/aHKh1xxklg",POSITIVE,0.863490267326763
Amo todo lo que odia el peronismo   FlyBondi Uber Farmacity MercadoLibre Belgrano Cargas Metrobus Gendarmería Marcas pindongas  *aceptos sugerencias,POSITIVE,0.897891905218098
"No me van a creer, ni yo puedo creerlo... Compré en #mercadolibre y llegó en tiempo récord",POSITIVE,0.631423789621252
"Felicitaciones Daniel genial como siempre, le envié un msje privado que le puede interesar mucho.",POSITIVE,0.789970289274075
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y9x73ysh   Siguenos @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y5hc5bpu   Visita nuestra pagina web: http://tinyurl.com/yasv8znb pic.twitter.com/O1CRwqjEF6,POSITIVE,0.901729623925107
Mercadolibre lo ví. Yo lo compre en la Filbo,POSITIVE,0.741389253467206
Gran infografía que hizo @bancolombia. MercadoLibre es un modelo para América Latina. Alguna de sus principales claves de éxito están relacionadas con los movimientos estratégicos que previó en su plan de negocios... pic.twitter.com/DxYGLGmQyW,POSITIVE,0.671088815916273
La vi en MercadoLibre. También es buena opción para lo que busco.,POSITIVE,0.890677342466649
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y2nc8xcg  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y6ycg3el     … … … …  Visita nuestra pagina web: http://tinyurl.com/y5bfdrq8 pic.twitter.com/r13jmm1htE,POSITIVE,0.901729623925107
"¡En el mes de mamá regalá deporte! Este viernes 11 aprovechá esta promo imperdible con tu tarjeta #Naranja, 20% de descuento y 6 cuotas cero interés http://s.naranja.com/especialdeporte pic.twitter.com/kqhQZrOgm4",POSITIVE,0.832534322437447
"#OCTUBRE con algo especial para vos! Tu familia siempre protegida, aprovecha esta oportunidad imperdible para nuevos afiliados! Con @naranja adherite al Débito Automático y te bonificamos la primera cuota. Estas bien protegido #MetMedicinaPrivada #naranja #debito #cuidadopic.twitter.com/PkD2rCX0F1",POSITIVE,0.751599510768815
"Llega la primavera y el amor, ¿no?  ¿De quién te habrás enamorado?",POSITIVE,0.853515637623426
Perfecto...el descuento se ve reflejado en el resumen no?,POSITIVE,0.650909414843133
Genial! Ahora les mando,POSITIVE,0.786836951362374
Genial Claudio. Seguimos por ese medio,POSITIVE,0.888453737533672
La mejor pizzeria,POSITIVE,0.84437222874567
"¡Se viene el día de la madre! Si no sabes que regalarle a mamá, no enloquezcas . Te traemos #SMARTES y con tu tarjeta #Naranja tenes hasta 25% de descuento, y #PlanZ 3 cero interés en todas estas marcas de indumentaria  http://bit.ly/2AGmZsD pic.twitter.com/1Us0RHOzMQ",POSITIVE,0.707807598801134
Buen dia! Para compra on line o en tiendas?,POSITIVE,0.883694229127878
"@naranja felicidades y a todas sus mujeres increíbles que ponen a su empresa e  lo más alto, siempre !!!! Brillante!!!! https://twitter.com/milimartinez/status/1182300542799929345 …",POSITIVE,0.817125143535322
WOHOO!! Ahora digo yo... me cuentas jajajaa! Me tiene las emociones en una montaña rusa,POSITIVE,0.71134496840816
MÁS LES VALE,POSITIVE,0.885588463020484
Buenísima,POSITIVE,0.948566772796753
Estaría bueno que se copen y pongan las temporadas de American Horror Story,POSITIVE,0.636706977005771
Muy buen dato!,POSITIVE,0.817320392533846
Yo también quiero ver la última temporada,POSITIVE,0.624377559545802
"Hermoso, gracias!",POSITIVE,0.894356065584417
Veámosla juntos amor,POSITIVE,0.730334354808954
Está re buena,POSITIVE,0.931357204311774
Me encanta,POSITIVE,0.853082744551352
Gracias @NetflixLAT por Perfectos desconocidos. Te amo.,POSITIVE,0.825218061427042
Que emoción  escuchar @angelicavale en la voz de Garcia  en la versión Inglés y español  #SeisManos disponible en @NetflixLAT pic.twitter.com/dfyMQfUML6,POSITIVE,0.656469585445826
Y deja que veas la segunda temporada. A mí gusto mucho mejor. Increíble,POSITIVE,0.873219668374397
Seguimos Muy contentos de que @BettyEnNY este gustantdo tanto en @netflixlat @netflixmexic0 y @netflixes y en @hulu en USA Feliz Jueves !  Happy Thursday ! @BernardBullen @BettyEnNYpic.twitter.com/vBcmIgCWO5,POSITIVE,0.725918285337436
yo mañana salgo tipo 1 pero en adelante estoy libre,POSITIVE,0.747366525070865
Ya vieron @sepulturacombr Endurance en @NetflixLAT . Recomendado para los que les gusta la banda.,POSITIVE,0.731125347833137
si estuvieran todas las películas de Harry Potter ahora si sería una buena noche,POSITIVE,0.861266272664601
¿Ya vieron #POLITICIAN en @NetflixLAT? ¡Se las recomiendo!,POSITIVE,0.769651825486303
En serio?  Si está muy buena!!,POSITIVE,0.885108124476691
ESPECTACULAR!! La amoo,POSITIVE,0.957962166693454
"Os la recomiendo, es muy buena",POSITIVE,0.938382168124297
Muy buena. Notable el contraste de policías hombres y mujeres frente a un mismo escenario.,POSITIVE,0.966439419700142
Con mates!!! Te ves mínimo dos temporadas!! Ja,POSITIVE,0.720528889309652
"#ThePolitician se convirtió en mi nueva serie favorita ¡Todo los personajes, outfits, colores, diversidad, todo es perfecto! @NetflixLAT #PureGold",POSITIVE,0.977803351302783
Más te vale :),POSITIVE,0.885588463020484
"Te amo, mi @sebastianrulli.",POSITIVE,0.713697206369304
Tauro  muchas gracias tío netflix Marianne es una exquisitez en suspenso y me encanto!!,POSITIVE,0.91042542612405
Me parece buena,POSITIVE,0.75400972482999
Hola @NetflixLAT para cuando la nueva temporada de Luis Miguel???Saludos cordiales.,POSITIVE,0.683683118187085
"Graciax @NetflixLAT, la estoy viendo",POSITIVE,0.643779808461609
#Mindhunter es de las Mejores series de @NetflixLAT pic.twitter.com/zsz37KmWfO,POSITIVE,0.875156975636193
lo reconozco es un personaje muy bien pensando,POSITIVE,0.606644906413357
"Brooklyn 99 es la mejor serie, ¿cómo pudo haber pedido eso? pic.twitter.com/g6dn0dPsjN",POSITIVE,0.890007182829053
"Ando muy aficionado a los stand up de negros, son los más chistosos y bien narrados, les recomiendo el de Deon Cole está en @NetflixLAT",POSITIVE,0.873744269277986
obviamente con la bebida de los dioses. Café.,POSITIVE,0.766142389118258
Ya  mañana  @angelicavale qué emoción!! #seismanos por @NetflixLAT,POSITIVE,0.752728509404666
"Un placer como siempre ver a Gaby y vi la peli en el cine, estuvo buena ;)",POSITIVE,0.950188593589439
a las 00:00 quiero la 5ta temporada de peaky blinders subida @NetflixLAT gracias,POSITIVE,0.738530710510843
"Haciendo un buen uso de mis obsesiones, me puse a hablar un buen rato sobre Breaking Bad y el universo de Vince Gilligan en el podcast #NadaQueVer de @NetflixLAT, hoy en el estreno de ""El Camino"" se los dejo a ver qué les parece, me divertí muchísimo https://twitter.com/asicomosuenamx/status/1182664719271940101?s=20 …",POSITIVE,0.670657256004924
Qué buena película la de Capitán Fantástico con Viggo Mortensen @ViggoArt me encantó @NetflixLAT,POSITIVE,0.975302339221745
A ella la ame,POSITIVE,0.778192036335488
La vi este año en @NetflixLAT y me pareció muy entretenida,POSITIVE,0.894191692586807
"En serio, que chingonería de serie #Knightfall. #Landry me hace babear jajajaja!!! Me enganché totalmente. Espero que pongan la segunda temporada muy pronto @NetflixLAT",POSITIVE,0.761121701165945
Alguna recomendación para esta noche en @NetflixLAT,POSITIVE,0.866951104957928
Vaya regalo @NetflixLAT el día de mi cumpleaños en vez de socializar me voy a ver la serie completa.,POSITIVE,0.675787279896285
"Emoción y nostalgia, te recuerda el nivel de performance del elenco, la calidad de serie y lo chapuceras q son las series en general",POSITIVE,0.963897962366634
El final final me encantó como todo conectó y sorpresa en la historia de cuando el se enterada de que... eso dio un giro totalmente a todo lo que estamos acostumbrados a ver,POSITIVE,0.931533388138984
Un rico cafecito para ver En la Hierva Alta,POSITIVE,0.984857639609222
"Muy buena la primer temporada de #MonarcaLaSerie. Cliché? Si, puede ser. Pero no deja de atraparte y sorprende. Esperando por la segunda temporada @NetflixLAT !!! pic.twitter.com/BHmagedvV7",POSITIVE,0.650658485861958
Qué bonitos ustedes. pic.twitter.com/Rlq8tgLepm,POSITIVE,0.893931644315214
Esta interesante la peli de En la Hierba Alta de @NetflixLAT,POSITIVE,0.644336612818822
Esta mas interesante que la de Carlitos...,POSITIVE,0.91334200431929
Espero que pronto la suba @NetflixLAT para poderla ver en su idioma original Japonés con subtítulos en español o inglés :) https://twitter.com/retrochenta/status/1182625137973174273 …,POSITIVE,0.626684660268049
Un buen pelo #perfectosdesconocidos @NetflixLAT,POSITIVE,0.638192919991471
2 y 4 de lujo,POSITIVE,0.891797052438067
Les recomiendo #Explained de @NetflixLAT,POSITIVE,0.738699283457027
"Es muy buena, cine Mexicano que está hecho fuera de la@historia de amor clásica y reivindica a los solteros. No es la máxima producción. Pero vale la pena.",POSITIVE,0.75115862871604
"Casi como la #PuertaDeAlcalá. Por cierto, se viene la tercera temporada de #TheCrown @TheCrownNetflix en @NetflixLAT  Una serie que recomiendo mucho.  #CróticasDeCine @radio102nueve @ElMundoSV #streaminghttps://twitter.com/SenoraCatolica/status/1178886104646180864 …",POSITIVE,0.68879552081684
"Wow buen guión, actores, dirección en #MonarcaLaSerie  me gusto, ahora esperar la 2da temporada. @NetflixLAT",POSITIVE,0.807306460008223
Gracias por esta alegría,POSITIVE,0.773166669041173
Cuando suban TODA la saga de Harry Potter va estar bien..  @NetflixLAT pic.twitter.com/fZ4IZ9TpUj,POSITIVE,0.827597019841909
"Me gustó Hiperdrive y la historia de la niña sudafricana me llego al corazón, ya quiero la temporada 2 pic.twitter.com/xg0INnxvar",POSITIVE,0.892446635132248
Ve riverdale me encanta la temporada 3,POSITIVE,0.983375347011215
La mejor serie de la historia #BreakingBad,POSITIVE,0.91134226523867
¿Pero qué tal andamos de memes?  Bien felices.,POSITIVE,0.678346596853766
"Acabo de ver en Netflix #HastaLosDientes, el documental, muy bueno el documental y muy pero muy valioso tú aporte, te felicito y espero que te encuentres muy bien, saludos!!!",POSITIVE,0.878898118025772
TE AMO,POSITIVE,0.713697206369304
Millones de gracias por está hermosa y perfecta revista  @Harry_Styles,POSITIVE,0.856772282730371
Está genial,POSITIVE,0.956203474027636
Soy tauro y la amo pic.twitter.com/lcMQBvIPOB,POSITIVE,0.801086788790541
Y el final fue lo mejor!,POSITIVE,0.70647998996538
"y con la inclusion de HBO, Paramount y mas series UFFFFAAASSSS!",POSITIVE,0.682614803533614
Es extremadamente pulcra! Mis respetos a los creadores.,POSITIVE,0.816833884255296
Dame más temporadas de #danceacademy porfavooor! @NetflixLAT....La ameeee,POSITIVE,0.690169520419153
Soy feliz,POSITIVE,0.649465662450144
Querido @NetflixLAT podrías traer esta serie completa??? Porfavooooor  pic.twitter.com/tVn6pDHcIF,POSITIVE,0.651465623357193
¡Gracias! ¡Me recomiendas alguna serie o película; que esté  en Netflix?,POSITIVE,0.665208328142724
Véanse “Living Undocumented” en @NetflixLAT es impresionante!,POSITIVE,0.958980791628768
"De las mejores series, mi favorita!",POSITIVE,0.904893809460943
"Que está muy buena por cierto, saludos mano.",POSITIVE,0.613755490700425
Maeeee se pasó. Que rico,POSITIVE,0.809611867497078
Yo la estoy viendo  me parece una buena serie,POSITIVE,0.767106815784904
"Ruido de @alvarobisama (Chile), de Leila está Cuba en la encrucijada, que en verdad es una serie de crónicas y relatos de cubanos y extranjeros que muestran otro lado de Cuba... cómo era maquillarse en el período especial, por ejemplo. También de ella Una historia sencilla.",POSITIVE,0.736976896622663
Gracias @NetflixLAT por esto!!!! pic.twitter.com/qFyF2bVSOw,POSITIVE,0.716421805993555
Amo a Edwarda Gurrola,POSITIVE,0.713697206369304
"Felicitaciones al diseñador, gran composición.",POSITIVE,0.943787763283199
Con cafecito gracias.,POSITIVE,0.954891738162623
Es lo más genial !!! Vamos a verla,POSITIVE,0.946081416450472
Era buenísima! Ojalá algún día llegué a @NetflixLAT,POSITIVE,0.730008371846452
Esta increíble! Temporada 2 ya por favor !!!,POSITIVE,0.755917539724729
lo que se vieneeeee,POSITIVE,0.600677353766811
Que emoción!!!,POSITIVE,0.788905576664417
Todas las películas basadas en sus libros están bien sarras. Me hace pensar que los libros también lo son,POSITIVE,0.65649562378702
@NetflixLAT este mes está subiendo nuevas temporadas de series que me encantannnnn <3,POSITIVE,0.90920997028257
AL FIN UNA BIEENNNNNNN,POSITIVE,0.62041539259461
Y esta muy buena,POSITIVE,0.931357204311774
@Itzellr  tb a tu recomendación del día,POSITIVE,0.715212540746846
Suban The Martian se los pido por el amor de Júpiter!,POSITIVE,0.693027084524841
Bien mamadora,POSITIVE,0.651854068167007
"Volvemos con #Cinetflix dentro de una hora, a las 8:30 p.m. por este canal tuitero. Y como hemos comprobado hoy que la realidad supera a la ficción, vamos con recomendaciones de buenísimos documentales que encuentran en @NetflixLAT ¡Avísenles a todos que ya entramos en calor! pic.twitter.com/USq2s09cvm",POSITIVE,0.733439848107603
Ando tripiandome #EnPocasPalabras de @NetflixLAT y está demasiado bueno,POSITIVE,0.737521690216658
Claro a mi me gusto tanto que ya lo vi 2 veces,POSITIVE,0.600746276300218
@NetflixLAT buenas noches Netflix eres amable y me dices si puedo conseguir The Act en la parrilla en colombia o con que nombre la consigo,POSITIVE,0.784533239847074
Mi columna de esta semana en @hispanopost sobre mi serie favorita de lo que va de año: Merlí en @NetflixLAT   @MerliTV3https://twitter.com/hispanopost/status/1179025358236110848 …,POSITIVE,0.915513247376815
Que lindaaaaa  es una artista,POSITIVE,0.960094612772277
me encanta,POSITIVE,0.853082744551352
Un poco de suerte no me vendría mal.  De @EliteNetflix y @NetflixLAT pic.twitter.com/AaKqWaA9v4,POSITIVE,0.638185932463604
Sería un éxito de primera!,POSITIVE,0.830404709862251
Pues Yo la voy a volver a ver cuando esté en @NetflixLAT porque está buenísima #notepuedesesconder @ivansanchezz_,POSITIVE,0.87754120824318
Subieron la 3er temporada de Riverdale. Gracias @NetflixLAT te amoo por siempre!!,POSITIVE,0.980632263935486
"Titus, también era buena.",POSITIVE,0.759128332490611
Espectacular,POSITIVE,0.977451512883942
Octubre es uno de los mejores meses que tendrá @NetflixLAT en lo que va del 2019!!! Que buenas series y películas se estrenan!!! Principalmente las segundas temporadas de #LaCasaDeLasFlores e @insatiable_ !!!,POSITIVE,0.909380418654792
Eres la mejor relación que tengo,POSITIVE,0.899458987643299
Una maratón seguro!!!!,POSITIVE,0.674627446653967
Me encanta esta serie @sebastianrulli,POSITIVE,0.846603381805272
Ya estoy viendo @PoseOnFX en @NetflixLAT y me encanta  pic.twitter.com/j85LSV8DVR,POSITIVE,0.857542928465234
Vi por primera vez la serie #BatesMotel completa es q ahora las series q hay no se comparan por eso la vere de nuevo @NetflixLAT recomendable,POSITIVE,0.843054842035684
Si es buena????,POSITIVE,0.914741131370167
"#THESPY debe ser de las pocas series basada en hechos reales que recomiendo por historia, producción y trama de los personajes. Muy bien ambientado en la época y el contexto politico del conflicto. Recomendable para mirar otros géneros. @NetflixLAT #Historypic.twitter.com/ga20ulZamd",POSITIVE,0.959067533070992
Dulces para ud señor .,POSITIVE,0.83921282902674
"Es una gran serie, cuando puedas. Un abrazo.",POSITIVE,0.654261220537182
Interesante.,POSITIVE,0.935045498701414
@NetflixLAT a qué hora en México se estrena El Camino? Gracias :),POSITIVE,0.642699666068272
Con mate siempre,POSITIVE,0.885604362510346
Me encanta que el resumen del capítulo te spoilee más que los resúmenes de @NetflixLAT pic.twitter.com/1ZVLF7ebqe,POSITIVE,0.645260223878289
Te amo .,POSITIVE,0.713697206369304
Muchas felicidades!!! Te deseo un gran éxito,POSITIVE,0.866105740571848
el dia q permitan sacar capturas en netflis desde IOS voy a ser feliz @NetflixLAT @NetflixES,POSITIVE,0.805787321079737
Muy divertida #solteras @NetflixLAT pic.twitter.com/GHQLJVw1nm,POSITIVE,0.763740685428638
@NetflixLAT deberia poner toda la saga de Harry Potter de una buena vez,POSITIVE,0.725816405635454
Mejor Sakura,POSITIVE,0.789736134723666
